NCES_school_ID,low_grade,high_grade,schoool_name,district,county,address,city,state,ZIP,location,students,teachers
80336006528,6,12,DCIS at Montbello,School District No. 1 in the county of Denver and State of C,Denver County,5000 CROWN BLVD,DENVER,CO,80239,City: Large,935,70.32
80324000286,PK,12,De Beque PK-12 School District 49JT,De Beque Joint District No. 49 of the counties of Mesa and,Mesa County,P O BOX 70,DE BEQUE,CO,81630,Rural: Distant,171,15.03
80480000783,KG,6,Deane Elementary School,Jefferson County School District No. R-1,Jefferson County,580 SOUTH HARLAN STREET,LAKEWOOD,CO,80226,City: Midsize,372,28.2
80237000086,PK,5,Deer Creek Elementary School,Platte Canyon School District No. 1 of the county of Park,Park County,1737 CR 43,BAILEY,CO,80421,Rural: Distant,362,25.05
80480001315,6,8,Deer Creek Middle School,Jefferson County School District No. R-1,Jefferson County,9201 WEST COLUMBINE DRIVE,LITTLETON,CO,80128,Suburb: Large,666,35.97
80327000287,PK,5,Deer Trail Elementary School,Deer Trail School District No. 26J,Arapahoe County,P O BOX 129,DEER TRAIL,CO,80105,Rural: Remote,139,8.9
80327000288,6,12,Deer Trail Junior-Senior High School,Deer Trail School District No. 26J,Arapahoe County,P O BOX 129,DEER TRAIL,CO,80105,Rural: Remote,115,12.28
80330000289,KG,6,Del Norte Elementary School,Upper Rio Grande School District C-7,Rio Grande County,950 FRENCH STREET,DEL NORTE,CO,81132,Rural: Remote,210,18.53
80330000290,7,12,Del Norte High Jr./Sr. High School,Upper Rio Grande School District C-7,Rio Grande County,950 FRENCH STREET,DEL NORTE,CO,81132,Rural: Remote,172,13.5
80333002001,5,8,Delta Academy of Applied Learning,Delta County Joint District No. 50,Delta County,PO BOX 224,DELTA,CO,81416,Town: Distant,23,3.3
80333000297,9,12,Delta High School,Delta County Joint District No. 50,Delta County,1400 PIONEER ROAD,DELTA,CO,81416,Town: Distant,632,38.18
80336006731,9,12,Delta High School,School District No. 1 in the county of Denver and State of C,Denver County,655 SOUTH MONACO PARKWAY,DENVER,CO,80224,City: Large,105,7
80333000296,6,8,Delta Middle School,Delta County Joint District No. 50,Delta County,910 GRAND AVENUE,DELTA,CO,81416,Town: Distant,469,28
80336001522,PK,6,Denison Montessori School,School District No. 1 in the county of Denver and State of C,Denver County,1821 SOUTH YATES STREET,DENVER,CO,80219,City: Large,335,20.4
80480000710,KG,6,Dennison Elementary School,Jefferson County School District No. R-1,Jefferson County,401 INDEPENDENCE STREET,LAKEWOOD,CO,80226,City: Midsize,623,30.2
80336006516,6,12,Denver Center for 21st-Century Learning at Wyman,School District No. 1 in the county of Denver and State of C,Denver County,1690 WILLIAMS STREET,DENVER,CO,80218,City: Large,185,17.74
80336001917,6,12,Denver Center for International Studies,School District No. 1 in the county of Denver and State of C,Denver County,574 WEST 6TH AVE,DENVER,CO,80204,City: Large,561,34.83
80336006574,PK,5,Denver Center for International Studies at Fairmon,School District No. 1 in the county of Denver and State of C,Denver County,520 WEST 3RD AVENUE,DENVER,CO,80223,City: Large,350,32.1
80336006624,6,8,Denver Discovery School,School District No. 1 in the county of Denver and State of C,Denver County,3480 SYRACUSE STREET,DENVER,CO,80238,City: Large,155,12.25
80336006790,6,7,Denver Green School Northfield,School District No. 1 in the county of Denver and State of C,Denver County,5677 N GALENA ST,DENVER,CO,80238,Rural: Fringe,331,20.42
80336006453,KG,8,Denver Green School Southeast,School District No. 1 in the county of Denver and State of C,Denver County,6700 EAST VIRGINIA AVENUE,DENVER,CO,80224,City: Large,569,36.54
80336006443,9,12,Denver Justice High School,School District No. 1 in the county of Denver and State of C,Denver County,300 E. 9TH AVE,DENVER,CO,80203,City: Large,116,6.44
80336006482,KG,8,Denver Language School,School District No. 1 in the county of Denver and State of C,Denver County,451 NEWPORT STREET,DENVER,CO,80220,City: Large,885,51.21
80336006568,7,12,Denver Montessori Junior/Senior High School,School District No. 1 in the county of Denver and State of C,Denver County,4250 SHOSHONE STREET,DENVER,CO,80211,City: Large,236,13.99
80336001955,9,12,Denver Online High School,School District No. 1 in the county of Denver and State of C,Denver County,4250 SHOSHONE ST,DENVER,CO,80211,City: Large,263,13.61
80336006640,9,12,Denver School of Innovation and Sustainable Design,School District No. 1 in the county of Denver and State of C,Denver County,840 E. 14TH AVE,DENVER,CO,80218,City: Large,143,12.5
80336001574,6,12,Denver School of the Arts,School District No. 1 in the county of Denver and State of C,Denver County,7111 MONTVIEW BLVD,DENVER,CO,80220,City: Large,1099,52.5
80615001718,PK,5,Desert Sage Elementary School,Pueblo County School District 70,Pueblo County,935 SOUTH PALOMAR DRIVE,PUEBLO WEST,CO,81007,Suburb: Midsize,358,19
80486006387,6,12,Destinations Career Academy of Colorado,Julesburg School District No. Re1,Adams County,8601 TURNPIKE DR. SUITE 100,WESTMINSTER,CO,80031,Suburb: Large,777,36.81
80480000711,KG,5,Devinny Elementary School,Jefferson County School District No. R-1,Jefferson County,1725 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,City: Midsize,463,25.77
80681001303,PK,5,Dillon Valley Elementary School,Summit School District No. Re 1,Summit County,P O BOX 4788,DILLON,CO,80435,Town: Remote,409,29.46
80192006631,PK,5,Discovery Canyon Campus Elementary School,Academy School District No. 20 in the county of El Paso an,El Paso County,1810 NORTH GATE BLVD,COLORADO SPRINGS,CO,80921,Rural: Fringe,518,27.5
80192001905,9,12,Discovery Canyon Campus High School,Academy School District No. 20 in the county of El Paso an,El Paso County,1810 NORTHGATE BOULEVARD,COLORADO SPRINGS,CO,80921,Rural: Fringe,1160,61.3
80192006616,6,8,Discovery Canyon Campus Middle School,Academy School District No. 20 in the county of El Paso an,El Paso County,1810 NORTH GATE BLVD,COLORADO SPRINGS,CO,80921,Rural: Fringe,753,44.4
80648000051,9,12,Discovery High School,School District No. 3 in the county of El Paso and State of,El Paso County,701 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,63,6
80348006614,KG,12,District 9-R Shared School,Durango School District No. 9-R,La Plata County,201 EAST 12TH STREET,DURANGO,CO,81301,Town: Distant,143,1
80306000268,9,12,Doherty High School,Colorado Springs School District No. 11 in the county of E,El Paso County,4515 BARNES ROAD,COLORADO SPRINGS,CO,80917,City: Large,1941,87.1
80339000430,KG,5,Dolores Elementary School,Dolores School District No. Re-4A,Montezuma County,P.O. BOX 727,DOLORES,CO,81323,Rural: Distant,283,23.75
80339000432,6,12,Dolores Secondary School,Dolores School District No. Re-4A,Montezuma County,P.O. BOX 727,DOLORES,CO,81323,Rural: Distant,328,25.44
80336000385,PK,8,Dora Moore ECE-8 School,School District No. 1 in the county of Denver and State of C,Denver County,846 CORONA STREET,DENVER,CO,80218,City: Large,380,23.72
80480006695,KG,10,Doral Academy of Colorado,Jefferson County School District No. R-1,Jefferson County,7100 WADSWORTH BLVD,ARVADA,CO,80003,Suburb: Large,197,13.71
80435001691,PK,5,Dos Rios Elementary School,Mesa County Valley School District No. 51,Mesa County,265 LINDEN AVE,GRAND JUNCTION,CO,81503,City: Small,310,19.35
80441001482,KG,5,Dos Rios Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,2201 34TH STREET,EVANS,CO,80620,Suburb: Midsize,469,27.09
80345000440,9,12,Douglas County High School,Douglas County School District No. Re 1,Douglas County,2842 FRONT STREET,CASTLE ROCK,CO,80104,Suburb: Large,1817,98.27
80249000111,PK,5,Douglass Elementary School,Boulder Valley School District No. Re2,Boulder County,840 75TH STREET,BOULDER,CO,80303,Rural: Fringe,318,21.26
80192000003,KG,5,Douglass Valley Elementary School,Academy School District No. 20 in the county of El Paso an,El Paso County,4610 DOUGLASS DRIVE,USAF ACADEMY,CO,80840,Town: Fringe,296,23.9
80336000336,PK,5,Doull Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2520 SOUTH UTICA STREET,DENVER,CO,80219,City: Large,354,29.4
80342000429,6,12,Dove Creek High School,Dolores County School District RE-2J,Dolores County,P.O. DRAWER 459,DOVE CREEK,CO,81324,Rural: Remote,124,11.5
80336006584,KG,5,Downtown Denver Expeditionary School,School District No. 1 in the county of Denver and State of C,Denver County,1860 LINCOLN ST,DENVER,CO,80203,City: Large,302,18.19
80336001406,6,12,Dr. Martin Luther King Jr. Early College,School District No. 1 in the county of Denver and State of C,Denver County,19535 EAST 46TH AVENUE,DENVER,CO,80249,City: Large,1199,72.56
80480000712,6,8,Drake Junior High School,Jefferson County School District No. R-1,Jefferson County,12550 WEST 52ND AVENUE,ARVADA,CO,80002,Suburb: Large,927,45.76
80291000190,PK,5,Dry Creek Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,7686 EAST HINSDALE AVENUE,ENGLEWOOD,CO,80112,City: Midsize,357,20.31
80336006746,6,8,DSST Middle School @ Noel Campus,School District No. 1 in the county of Denver and State of C,Denver County,5290 KITTREDGE STREET,DENVER,CO,80239,City: Large,469,34.78
80336006684,9,12,DSST: Byers High School,School District No. 1 in the county of Denver and State of C,Denver County,150 SOUTH PEARL STREET,DENVER,CO,80209,City: Large,569,36.93
80336006572,6,8,DSST: Byers Middle School,School District No. 1 in the county of Denver and State of C,Denver County,150 S. Pearl St.,DENVER,CO,80209,City: Large,486,33.45
80336006636,9,12,DSST: Cole High School,School District No. 1 in the county of Denver and State of C,Denver County,3240 HUMBOLDT STREET,DENVER,CO,80205,City: Large,348,28.87
80336006523,6,8,DSST: Cole Middle School,School District No. 1 in the county of Denver and State of C,Denver County,1350 E. 33RD AVE,DENVER,CO,80205,City: Large,315,24.03
80336006658,9,12,DSST: College View High School,School District No. 1 in the county of Denver and State of C,Denver County,3111 WEST DARTMOUTH AVENUE,DENVER,CO,80236,City: Large,558,38.27
80336006554,6,8,DSST: College View Middle School,School District No. 1 in the county of Denver and State of C,Denver County,3111 W DARTMOUTH AVE,DENVER,CO,80236,City: Large,475,36.99
80336006730,9,12,DSST: Conservatory Green High School,School District No. 1 in the county of Denver and State of C,Denver County,5590 N CENTRAL PARK BLVD #4,DENVER,CO,80238,Rural: Fringe,574,41.83
80336006618,6,8,DSST: Conservatory Green Middle School,School District No. 1 in the county of Denver and State of C,Denver County,8499 EAST STOLL PLACE,DENVER,CO,80238,Rural: Fringe,470,32.55
80336006450,9,12,DSST: Green Valley Ranch High School,School District No. 1 in the county of Denver and State of C,Denver County,4800 TELLURIDE STREET #2,DENVER,CO,80249,City: Large,580,40
80336006546,6,8,DSST: Green Valley Ranch Middle School,School District No. 1 in the county of Denver and State of C,Denver County,4800 TELLURIDE STREET BUILDING 3,DENVER,CO,80249,City: Large,485,30.56
80336006683,6,8,DSST: Henry Middle School,School District No. 1 in the county of Denver and State of C,Denver County,3005 SOUTH GOLDEN WAY,DENVER,CO,80227,City: Large,166,16.84
80336001833,9,12,DSST: Montview High School,School District No. 1 in the county of Denver and State of C,Denver County,2000 VALENTIA STREET,DENVER,CO,80238,City: Large,578,38.81
80336006566,6,8,DSST: Montview Middle School,School District No. 1 in the county of Denver and State of C,Denver County,2000 VALENTIA STREET,DENVER,CO,80238,City: Large,471,34.82
80435001850,PK,5,Dual Immersion Academy School,Mesa County Valley School District No. 51,Mesa County,552 A WEST MAIN STREET,GRAND JUNCTION,CO,81501,City: Small,304,15.19
80399000526,KG,5,Dunn Elementary School,Poudre School District R-1,Larimer County,501 S WASHINGTON AVENUE,FORT COLLINS,CO,80521,City: Midsize,378,24.6
80480000713,6,8,Dunstan Middle School,Jefferson County School District No. R-1,Jefferson County,1855 SOUTH WRIGHT STREET,LAKEWOOD,CO,80228,City: Midsize,899,46.64
80195000013,KG,5,Dupont Elementary School,School District N. 14 in the county of Adams & State of Colo,Adams County,7970 KIMBERLY STREET,COMMERCE CITY,CO,80022,Suburb: Large,399,24.5
80348006597,9,12,Durango Big Picture High School,Durango School District No. 9-R,La Plata County,215 EAST 12TH STREET,DURANGO,CO,81301,Town: Distant,73,3.49
80348000448,9,12,Durango High School,Durango School District No. 9-R,La Plata County,2390 MAIN AVENUE,DURANGO,CO,81301,Town: Distant,1292,73.82
80480000714,PK,5,Dutch Creek Elementary School,Jefferson County School District No. R-1,Jefferson County,7304 WEST ROXBURY PLACE,LITTLETON,CO,80128,Suburb: Large,271,18.2
80351000458,PK,5,Eads Elementary School,Kiowa County School District No. Re-1,Kiowa County,900 MAINE STREET,EADS,CO,81036,Rural: Remote,124,7.03
80351000459,9,12,Eads High School,Kiowa County School District No. Re-1,Kiowa County,210 WEST 10 STREET,EADS,CO,81036,Rural: Remote,51,6.93
80351001277,6,8,Eads Middle School,Kiowa County School District No. Re-1,Kiowa County,900 MAINE STREET,EADS,CO,81036,Rural: Remote,40,3.25
80345001527,9,12,Eagle Academy,Douglas County School District No. Re 1,Douglas County,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,Suburb: Large,122,12.72
80354000851,KG,8,Eagle County Charter Academy,Eagle County School District No. Re 50,Eagle County,P O BOX 169,WOLCOTT,CO,81655,Town: Remote,356,24.09
80537001675,PK,5,Eagle Crest Elementary School,St. Vrain Valley School District No. Re1J,Boulder County,4444 CLOVER BASIN DRIVE,LONGMONT,CO,80503,Suburb: Small,486,28.92
80258006474,9,12,Eagle Ridge Academy,School District 27J,Adams County,3551 SOUTHERN STREET,BRIGHTON,CO,80601,Suburb: Large,522,24.44
80345001476,PK,6,Eagle Ridge Elementary School,Douglas County School District No. Re 1,Douglas County,7716 TIMBERLINE ROAD,LONE TREE,CO,80124,Suburb: Large,567,35.5
80354006709,9,12,Eagle Valley Early College High School,Eagle County School District No. Re 50,Eagle County,641 VALLEY ROAD,GYPSUM,CO,81637,Town: Remote,6,1
80354000462,PK,5,Eagle Valley Elementary School,Eagle County School District No. Re 50,Eagle County,P O BOX 780,EAGLE,CO,81631,Town: Remote,390,30.96
80354000463,9,12,Eagle Valley High School,Eagle County School District No. Re 50,Eagle County,P O BOX 188,GYPSUM,CO,81637,Town: Remote,1010,55.26
80354001309,6,8,Eagle Valley Middle School,Eagle County School District No. Re 50,Eagle County,P O BOX 1019,EAGLE,CO,81631,Town: Remote,369,27.05
80291006156,9,12,Eaglecrest High School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,5100 SOUTH PICADILLY STREET,CENTENNIAL,CO,80015,Suburb: Large,3110,139.75
80408006330,PK,5,Eagleside Elementary School,Fountain School District No. 8 in the county of El Paso an,El Paso County,9750 SENTRY DRIVE,FOUNTAIN,CO,80817,Suburb: Large,558,33
80336000337,PK,5,Eagleton Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,880 HOOKER STREET,DENVER,CO,80204,City: Large,289,23.06
80690001622,KG,5,Eagleview Elementary School,Adams 12 Five Star Schools,Adams County,4601 SUMMIT GROVE PARKWAY,THORNTON,CO,80241,Suburb: Large,509,29.5
80192001402,6,8,Eagleview Middle School,Academy School District No. 20 in the county of El Paso an,El Paso County,1325 VINDICATOR DRIVE,COLORADO SPRINGS,CO,80919,City: Large,944,54.53
80345001474,PK,PK,Early Childhood Center,Douglas County School District No. Re 1,Douglas County,3950 TRAIL BOSS LANE,CASTLE ROCK,CO,80104,Suburb: Large,67,5.33
80573001659,PK,PK,Early Childhood Center,Moffat County School District RE: No. 1,Moffat County,600 TEXAS AVENUE,CRAIG,CO,81625,Town: Remote,142,1.5
80579000250,PK,PK,Early Childhood Center,Montrose County School District Re-1J,Montrose County,P O BOX 10000,MONTROSE,CO,81402,Town: Remote,249,7.52
80654000032,PK,PK,Early Childhood Education Center,Sheridan School District No. 2,Arapahoe County,4100 S. HAZEL CT.,ENGLEWOOD,CO,80110,Suburb: Large,121,10.39
80441006657,9,12,Early College Academy,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,1025 9TH AVE,GREELEY,CO,80631,City: Midsize,298,2.05
80002006390,6,12,Early College of Arvada,State Charter School Institute,Adams County,4905 WEST 60TH AVENUE,ARVADA,CO,80003,Suburb: Large,284,17.3
80723006799,PK,PK,Early Learning Center at Francis M. Day,Westminster Public Schools,Adams County,1740 JORDAN DRIVE,DENVER,CO,80221,Suburb: Large,11,2.03
80723006175,PK,PK,Early Learning Center at Gregory Hill,Westminster Public Schools,Adams County,8030 IRVING STREET,WESTMINSTER,CO,80030,Suburb: Large,208,7.03
80002006653,PK,PK,Early Learning Center at New Legacy Charter School,State Charter School Institute,Adams County,2091 NORTH DAYTON STREET,AURORA,CO,80010,City: Large,3,0
80723006721,PK,PK,Early Learning Center at Perl Mack,Westminster Public Schools,Adams County,7002 RALEIGH STREET,WESTMINSTER,CO,80030,Suburb: Large,31,0
80531000875,KG,5,East Elementary School,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,5933 SOUTH FAIRFIELD STREET,LITTLETON,CO,80120,Suburb: Large,233,21.72
80432001343,6,8,East Grand Middle School,East Grand School District No. 2,Grand County,P O BOX 2210,GRANBY,CO,80446,Rural: Remote,321,23.04
80336000338,9,12,East High School,School District No. 1 in the county of Denver and State of C,Denver County,1600 CITY PARK ESPLANADE,DENVER,CO,80206,City: Large,2581,124.33
