StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,080345001962,0900-7448,Douglas County Re 1,Regular local school district,0803450,900,1218,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Elementary School,Regular school,080345000445,0900-7096,Douglas County Re 1,Regular local school district,0803450,900,286,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Roxborough Intermediate,Regular school,080345006299,0900-2954,Douglas County Re 1,Regular local school district,0803450,900,379,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,080345001680,0900-7562,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sage Canyon Elementary,Regular school,080345006472,0900-5607,Douglas County Re 1,Regular local school district,0803450,900,552,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,080345000443,0900-6772,Douglas County Re 1,Regular local school district,0803450,900,824,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,080345001407,0900-7610,Douglas County Re 1,Regular local school district,0803450,900,358,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sedalia Elementary School,Regular school,080345000446,0900-7718,Douglas County Re 1,Regular local school district,0803450,900,201,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,1/1/21,1/31/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,2/1/21,2/28/21,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,080345001582,0900-6773,Douglas County Re 1,Regular local school district,0803450,900,804,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Skyview Academy,Regular school,080345006455,0900-6365,Douglas County Re 1,Regular local school district,0803450,900,1244,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Skyview Academy,Regular school,080345006455,0900-6365,Douglas County Re 1,Regular local school district,0803450,900,1244,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Skyview Academy,Regular school,080345006455,0900-6365,Douglas County Re 1,Regular local school district,0803450,900,1244,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Skyview Academy,Regular school,080345006455,0900-6365,Douglas County Re 1,Regular local school district,0803450,900,1244,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
